id,id_nota,valoracion_llm,relevante_economia,AAPLD,DESPD,KOD,MELID,MSFTD,NVDAD,TEND,VISTD,XOMD
721,45168,neutral,,,,,,,,,,
722,45167,neutral,,,,,,,,,,
723,45166,neutral,1,,,,,,,1,,
724,45165,neutral,,,,,,,,,,
725,45164,neutral,,,,,,,1,,,
726,45163,neutral,,,,,,,,,,
727,45162,neutral,,,,,,,,,,
728,45161,neutral,,,,,,,,,,
729,45160,neutral,,,,,,,,,,
730,45159,neutral,,,,,,,,,,
731,45158,neutral,,,,,,,,,,
732,45157,neutral,,,,,,,,,,
733,45156,neutral,,,,,,,,,,
734,45155,neutral,,,,,,,,,,
735,45154,neutral,,,,,,,,,,
736,45153,negative,,,,,,,,,,
737,45152,neutral,1,,,,,,,,,
738,45151,neutral,,,,,,,,,,
739,45150,neutral,,,,,,,,,,
740,45149,neutral,,,,,,,,,,
741,45148,neutral,,,,,,,,,,
742,45147,neutral,,,,,,,,,,
743,45146,negative,,,,,,,,,,
744,45145,negative,1,,,,,,,,,
745,45144,neutral,,,,,,,,,,
746,45143,neutral,,,,,,,,,,
747,45142,negative,,,,,,,,,,
748,45141,neutral,,,,,,,,,,
749,45140,negative,,,,,,,,,,
750,45139,neutral,,,,,,,,,,
751,45137,neutral,,,,,,,,,,
752,45136,neutral,,,,,,,,,,
753,45135,neutral,1,,,,,,,,,
754,45134,neutral,,,,,,,,,,
755,45133,neutral,,,,,,,,,,
756,45132,neutral,,,,,,,,,,
757,45131,neutral,,,,,,,,,,
758,45130,neutral,,,,,,,1,,,
759,45129,neutral,,,,,,,,,,
760,45128,neutral,,,,,,,,,,
761,45127,negative,1,,,,,,,1,,
762,45126,neutral,,,,,,,,,,
763,45125,negative,1,,1,,,,,1,,
764,45124,neutral,,,,,,,,,,
765,45123,neutral,,,,,,,,,,
766,45122,negative,1,,,,,,,,,
767,45121,neutral,,,,,,,,,,
768,45120,negative,,,,,,,,,,
769,45119,neutral,,,,,,,,,,
770,45118,negative,,,1,,,,,,,
771,45117,neutral,,,,,,,,,,
772,45116,neutral,1,,,,,,,,,
773,45115,neutral,,,,,,,,,,
774,45114,neutral,,,,,,,,,,
775,45113,neutral,,,,,,,,,,
776,45112,neutral,,,,,,,,,,
777,45111,neutral,,,,,,,,,,
778,45110,negative,1,1,1,1,1,1,1,1,1,1
779,45109,neutral,,,,,,,,,,
780,45108,neutral,,,,,,,,,,
781,45107,neutral,,,,,,,,,,
782,45106,neutral,,,,,,,,,,
783,45105,neutral,1,,,,,,,,,
784,45104,positive,1,,,,,,,,,
785,45103,positive,1,1,,,,1,,1,,
786,45102,neutral,,,,,,,,,,
787,45101,neutral,,,,,,,,,,
788,45100,negative,,,,,,,1,,,
789,45099,neutral,,,,,,,,,,
790,45098,neutral,,,,,,,,,,
791,45097,neutral,1,,,,,,,,,
792,45096,neutral,,,,,,,,,,
793,45095,neutral,1,,,,,,,,,
794,45094,neutral,,,,,,,,,,
795,45093,neutral,1,,,,,,,,,
796,45092,neutral,,,,,,,,,,
797,45091,neutral,,,,,,,,,,
798,45090,neutral,,,,,,,,,,
799,45089,neutral,,,,,,,,,,
800,45088,neutral,,,,,,,,,,
801,45087,neutral,,,,,,,,,,
802,45086,neutral,,,,,,,,,,
803,45085,neutral,,,,,,,,,,
804,45084,neutral,,,,,,,,,,
805,45083,neutral,1,,,,,,1,1,,
806,45082,neutral,,,,,,,,,,
807,45081,neutral,,,,,,,,,,
808,45080,neutral,,,,,,,,,,
809,45079,neutral,,,,,,,,,,
810,45078,neutral,,,,,,,,,,
811,45077,neutral,,,,,,,,,,
812,45075,neutral,,,,,,,,,,
813,45074,neutral,,,,,,,,,,
814,45073,neutral,,,,,,,,,,
815,45072,neutral,1,,,,,,,1,,
816,45071,neutral,,,,,,,,,,
817,45070,neutral,,,,,,,,,,
818,45069,neutral,,,,,,,,,,
819,45068,neutral,,,,,,,,,,
820,45067,neutral,,,,,,,,,,
821,45066,neutral,,,,,,,,,,
822,45065,neutral,,,,,,,,,,
823,45064,neutral,,,,,,,,,,
824,45063,neutral,1,,,,,,,,,
825,45062,neutral,1,,,,,,,,,
826,45061,neutral,,,,,,,,,,
827,45060,neutral,,,,,,,,,,
828,45059,positive,1,,,,,,,,,
829,45058,positive,1,,,,,,,1,,
830,45057,neutral,,,,,,,,,,
831,45056,positive,1,,,,,,,1,1,
832,45055,neutral,,,,,,,,,,
833,45054,negative,1,,,,,,,,,
834,45053,neutral,,,,,,,,,,
835,45052,neutral,,,,,,,,,,
836,45051,neutral,,,,,,,,,,
837,45050,positive,1,,,,,,,1,1,
838,45049,negative,1,,,,,,,,1,
839,45048,neutral,1,,,,,,,,,
840,45047,neutral,,,,,,,,,,
841,45046,neutral,,,,,,,,,,
842,45045,neutral,,,,,,,,,,
843,45044,negative,,,,,,,,,,
844,45043,neutral,,,,,,,,,,
845,45042,neutral,,,,,,,,,,
846,45041,neutral,,,,,,,,,,
847,45040,neutral,,,,,,,,,,
848,45039,neutral,,,,,,,,,,
849,45038,negative,,,,,,,,,,
850,45037,neutral,,,,,,,,,,
851,45036,neutral,1,,,,,,,1,,
852,45035,neutral,,,,,,,,,,
853,45034,neutral,,,,,,,,,,
854,45033,neutral,1,,,,,,,,,
855,45032,neutral,,,,,,,1,,,
856,45031,neutral,,,,,,,,,,
857,45030,neutral,,,,,,,,,,
858,45029,neutral,1,,,,,,,,,
859,45028,neutral,,,,,,,,,,
860,45027,neutral,,,,,,,,,,
861,45026,neutral,,,,,,,,,,
862,45025,neutral,,,,,,,,,,
863,45024,neutral,,,,,,,,,,
864,45023,neutral,,,,,,,,,,
865,45022,neutral,,,,,,,,,,
866,45021,neutral,,,,,,,,,,
867,45020,neutral,,,,,,,,,,
868,45019,neutral,,,,,,,,,,
869,45018,neutral,,,,,,,,,,
870,45017,neutral,1,,,,,,,1,,
871,45016,neutral,,,,,,,,,,
872,45015,neutral,,,,,,,,,,
873,45014,neutral,,,,,,,,,,
874,45013,negative,,,,,,,,,,
875,45012,neutral,,,,,,,,,,
876,45011,neutral,,,,,,,,,,
877,45010,neutral,,,,,,,,,,
878,45009,negative,1,,1,,,,,,,
879,45008,neutral,,,,,,,,,,
880,45007,positive,1,1,,,,1,,1,,
881,45006,neutral,,,,,,,,,,
882,45005,neutral,,,,,,,,,,
883,45004,neutral,,,,,,,,,,
884,45003,neutral,1,,,,,,,,,
885,45002,neutral,,,,,,,,,,
886,45001,neutral,,,,,,,,,,
887,45000,negative,,,,,,,,,,
888,44999,positive,,,,1,,,,,1,
889,44998,neutral,,,,,,,,,,
890,44997,neutral,,,,,,,,,,
891,44996,negative,,,,,,,,,,
892,44995,neutral,,,,,,,,,,
893,44994,neutral,,,,,,,,,,
894,44993,neutral,,,,,,,,,,
895,44992,negative,,,,,,,,,,
896,44991,positive,1,,,,,,,,,
897,44990,neutral,,,,,,,,,,
898,44989,neutral,,,,,,,,,,
899,44988,neutral,,,,,,,1,,,
900,44987,neutral,,,,,,,,,,
901,44986,neutral,,,,,,,,,,
902,44985,neutral,,,,,,,,,,
903,44984,neutral,,,,,,,,,,
904,44983,neutral,,,,,,,,,,
905,44982,neutral,,,,,,,,,,
906,44981,negative,,,,,,,,,,
907,44980,neutral,,,,,,,,,,
908,44979,neutral,,,,,,,,,,
909,44978,negative,,,,,,,1,,,
910,44977,negative,,,,,,,,,,
911,44976,neutral,,,,,,,,,,
912,44975,neutral,,,,,,,,,,
913,44974,neutral,,,,,,,,,,
914,44973,neutral,,,,,,,,,,
915,44972,neutral,,,,,,,,,,
916,44971,neutral,,,,,,,,,,
917,44970,neutral,,,,,,,,,,
918,44969,neutral,1,,,,,,,,,
919,44968,neutral,,,,,,,,,,
920,44967,negative,,,,,,,,,,
921,44966,neutral,,,,,,,,,,
922,44965,neutral,,,,,,,,,,
923,44964,neutral,,,,,,,,,,
924,44963,neutral,,,,,,,,,,
925,44962,neutral,,,,,,,,,,
926,44961,neutral,,,,,,,,,,
927,44960,neutral,,,,,,,,,,
928,44959,neutral,,,,,,,,,,
929,44958,neutral,,,,,,,,,,
930,44957,neutral,,,,,,,,,,
931,44956,neutral,,,,,,,,,,
932,44955,positive,1,,,,,,,,,
933,44954,neutral,,,,,,,,,,
934,44953,neutral,,,,,,,,,,
935,44952,neutral,,,,,,,,,,
936,44951,neutral,1,,1,,,1,,1,,1
937,44950,negative,,,,,,,,,,
938,44803,neutral,,,,,,,,,,
939,44949,neutral,,,,,,,,,,
940,44948,negative,1,,,,,,,,,
941,44947,neutral,,,,,,,,,,
942,44946,neutral,,,,,,,,,,
943,44945,neutral,,,,,,,,,,
944,44944,neutral,,,,,,,,,,
945,44943,neutral,,,,,,,,,,
946,44942,neutral,,,,,,,,,,
947,44941,neutral,,,,,,,,,,
948,44940,neutral,1,,,,,,,,,
949,44939,neutral,,,,,,,,,,
950,44938,neutral,,,,,,,,,,
951,44937,neutral,,,,,,,,,,
952,44936,neutral,,,,,,,,,,
953,44935,neutral,,,,,,,,,,
954,44934,negative,1,,1,,,,,,1,
955,44933,neutral,,,,,,,,,,
956,44932,neutral,,,,,,,,,,
957,44931,neutral,,,,,,,,,,
958,44930,neutral,,,,,,,,,,
959,44929,neutral,,,,,,,,,,
960,44928,neutral,,,,,,,,,,
961,44927,neutral,,,,,,,,,,
962,44926,neutral,1,,,,,,,,,
963,44925,neutral,,,,,,,,,,
964,44924,neutral,,,,,,,,,,
965,44923,neutral,,,,,,,,,,
966,44922,neutral,,,,,,,,,,
967,44921,neutral,,,,,,,,,,
968,44920,neutral,,,,,,,,,,
969,44919,neutral,1,,,,,,,,,
970,44918,neutral,,,,,,,,,,
971,44917,neutral,,,,,,,,,,
972,44916,neutral,,,,,,,,,,
973,44915,negative,,,,,,,1,,,
974,44914,neutral,,,,,,,,,,
975,44913,neutral,1,,,,,,,,,
976,44912,neutral,1,,,,,,,,,
977,44911,negative,,,,,,,,,,
978,44910,neutral,1,,,,,,,,,
979,44909,neutral,,,,,,,,,,
980,44908,neutral,,,,,,,,,,
981,44763,neutral,1,,,,,,,,,
982,44907,neutral,1,,,,,,,,,
983,44906,neutral,1,,1,,,,,1,,
984,44905,neutral,,,,,,,,,,
985,44904,positive,1,,1,,1,,,1,1,
986,44903,negative,1,,,,,,,,,
987,44902,neutral,1,,,,,,,,,
988,44901,neutral,,,,,,,,,,
989,44900,neutral,1,,,,,,,,,
990,44899,neutral,1,,,,,,,,,
991,44898,neutral,,,,,,,,,,
992,44897,neutral,,,,,,,,,,
993,44896,neutral,,,,,,,,,,
994,44895,neutral,,,,,,,,,,
995,44894,neutral,,,,,,,,,,
996,44893,neutral,,,,,,,,,,
997,44892,neutral,1,,,,,,,,,
998,44891,positive,1,,,,,,,1,,
999,44890,neutral,,,,,,,,,,
1000,44889,neutral,,,,,,,,,,
1001,44888,neutral,,,,,,,,,,
1002,44887,neutral,,,,,,,,,,
1003,44886,negative,,,,,,,,,,
1004,44885,neutral,,,,,,,,,,
1005,44884,neutral,,,,,,,,,,
1006,44883,neutral,,,,,,,,,,
1007,44882,neutral,1,,,,,,,,,
1008,44881,neutral,,,,,,,,,,
1009,44880,negative,1,,,,,,,,,
1010,44879,neutral,,,,,,,,,,
1011,44878,neutral,,,,,,,,,,
1012,44877,neutral,,,,,,,,,,
1013,44876,neutral,,,,,,,,,,
1014,44875,negative,1,1,,,,,,,,
1015,44874,neutral,,,,,,,,,,
1016,44873,neutral,,,,,,,,,,
1017,44872,negative,1,1,,,,,,,,
1018,44871,neutral,,,,,,,,,,
1019,44870,neutral,,,,,,,,,,
1020,44869,neutral,1,,,,,,,,,
1021,44868,neutral,,,,,,,,,,
1022,44867,neutral,,,,,,,,,,
1023,44866,neutral,,,,,,,,,,
1024,44865,positive,1,,,,,,,,,
1025,44864,neutral,,,,,,,,,,
1026,44863,neutral,,,,,,,,,,
1027,44862,neutral,1,,,,,,,,,
1028,44861,neutral,,,,,,,,,,
1029,44860,neutral,,,,,,,,,,
1030,44859,neutral,,,,,,,,,,
1031,44858,negative,,,,,,,,,,
1032,44857,neutral,,,,,,,,,,
1033,44856,neutral,,,,,,,,,,
1034,44855,neutral,1,,,,,,,,,
1035,44854,negative,,,,,,,,,,
1036,44853,neutral,,,,,,,,,,
1037,44852,neutral,,,,,,,,,,
1038,44851,neutral,,,,,,,,,,
1039,44850,neutral,,,,,,,,,,
1040,44849,neutral,,,,,,,,,,
1041,44848,neutral,,,,,,,,,,
1042,44847,neutral,,,,,,,,,,
1043,44846,neutral,,,,,,,,,,
1044,44845,neutral,,,,,,,,,,
1045,44844,neutral,,,,,,,,,,
1046,44843,neutral,1,,,,,,,,,
1047,44842,neutral,,,,,,,,,,
1048,44841,neutral,,,,,,,,,,
1049,44840,neutral,,,,,,,,,,
1050,44839,neutral,,,,,,,,,,
1051,44838,neutral,,,,,,,,,,
1052,44837,negative,,,,,,,,,,
1053,44836,neutral,1,,,,,,,1,,
1054,44835,neutral,,,,,,,,,,
1055,44834,positive,1,1,,1,,1,,1,1,
1056,44833,neutral,,,,,,,,,,
1057,44832,neutral,,,,,,,,,,
1058,44831,neutral,,,,,,,,,,
1059,44830,neutral,,,,,,,,,,
1060,44829,neutral,,,,,,,,,,
1061,44828,neutral,,,,,,,,,,
1062,44827,negative,,,,,,,,,,
1063,44826,negative,,,,,,,,,,
1064,44825,neutral,,,,,,,,,,
1065,44824,neutral,,,,,,,,,,
1066,44823,neutral,1,,,,,,,,,
1067,44822,neutral,1,,1,,,1,,1,,1
1068,44821,neutral,,,,,,,,,,
1069,44820,neutral,,,,,,,,,,
1070,44819,negative,1,,,,,,,,1,
1071,44818,neutral,,,,,,,,,,
1072,44817,neutral,,,,,,,,,,
1073,44816,neutral,,,,,,,,,,
1074,44815,neutral,,,,,,,,,,
1075,44814,neutral,1,,,,,,,,,
1076,44813,neutral,,,,,,,,,,
1077,44812,neutral,,,,,,,,,,
1078,44811,neutral,,,,,,,,,,
1079,44810,neutral,,,,,,,,,,
1080,44809,negative,,,,,,,1,,,
1081,44808,neutral,1,,,,,,,,,
1082,44807,neutral,,,,,,,,,,
1083,44806,negative,,1,,,,,,,,
1084,44805,neutral,,,,,,,,,,
1085,44804,neutral,,,,,,,,,,
1086,44802,neutral,,,,,,,,,,
1087,44801,neutral,,,,,,,,,,
1088,44800,neutral,,,,,,,,,,
1089,44799,neutral,,,,,,,,,,
1090,44798,negative,,,,,,,,,,
1091,44797,neutral,,,,,,,,,,
1092,44796,neutral,,,,,,,,,,
1093,44795,neutral,,,,,,,,,,
1094,44794,neutral,,,,,,,,,,
1095,44793,neutral,,,,,,,,,,
1096,44792,neutral,,,,,,,,,,
1097,44791,neutral,,,,,,,,,,
1098,44790,neutral,,,,,,,,,,
1099,44789,neutral,,,,,,,,,,
1100,44788,neutral,,,,,,,,,,
1101,44787,negative,1,,1,,,,,1,,
1102,44786,negative,1,,,1,,,1,1,,
1103,44785,neutral,,,,,,,,,,
1104,44784,neutral,,,,,,,,,,
1105,44783,neutral,,,,,,,,,,
1106,44782,neutral,,,,,,,,,,
1107,44781,negative,1,,,,,,1,1,1,
1108,44780,neutral,,,,,,,,,,
1109,44779,neutral,,,,,,,,,,
1110,44778,neutral,,,,,,,,,,
1111,44777,neutral,,,,,,,,,,
1112,44776,positive,1,,,,,,,,,
1113,44775,neutral,1,,,,,,,,,
1114,44774,neutral,,,,,,,,,,
1115,44773,neutral,,,,,,,,,,
1116,44772,neutral,,,,,,,,,,
1117,44771,neutral,,,,,,,,,,
1118,44770,negative,,,,,,,,,,
1119,44769,neutral,,,,,,,,,,
1120,44768,neutral,,,,,,,,,,
1121,44767,neutral,,,,,,,,,,
1122,44766,neutral,,,,,,,,,,
1123,44765,neutral,,,,,,,,,,
1124,44764,neutral,,,,,,,,,,
1125,44762,neutral,1,,,,,,,,,
1126,44761,neutral,1,,,,,,,,,
1127,44760,neutral,,,,,,,,,,
1128,44759,neutral,1,,,,,,,,,
1129,44758,neutral,,,,,,,,,,
1130,44757,neutral,,,,,,,,,,
1131,44756,neutral,1,,,,,,,1,,
1132,44755,neutral,,,,,,,,,,
1133,44754,neutral,,,,,,,,,,
1134,44753,neutral,,,,,,,,,,
1135,44752,neutral,,,,,,,,,,
1136,44751,positive,1,,,,,,,1,,
1137,44750,neutral,,,,,,,,,,
1138,44749,neutral,,,,,,,,,,
1139,44748,negative,1,,,,,,,,,
1140,44747,neutral,,,,,,,,,,
1141,44746,neutral,,,,,,,,,,
1142,44745,negative,1,,1,,,,1,,,
1143,44744,neutral,1,,,,,,,1,,
1144,44743,neutral,1,,,,,,,,,
1145,44742,neutral,,,,,,,,,,
1146,44680,neutral,,,,,,,,,,
1147,44741,neutral,,,,,,,,,,
1148,44740,neutral,,,,,,,,,,
1149,44739,neutral,,,,,,,,,,
1150,44738,neutral,,,,,,,,,,
1151,44737,neutral,,,,,,,,,,
1152,44736,neutral,,,,,,,,,,
1153,44735,neutral,,,,,,,,,,
1154,44734,neutral,,,,,,,,,,
1155,44733,neutral,1,,,,,,,,,
1156,44732,neutral,1,,,,,,,,,
1157,44731,neutral,,,,,,,,,,
1158,44730,neutral,,,,,,,,,,
1159,44729,neutral,,,,,,,,,,
1160,44728,neutral,1,,,,,,,,,
1161,44727,neutral,,,,,,,,,,
1162,44726,positive,,,,,,,,,,
1163,44725,neutral,,,,,,,,,,
1164,44724,neutral,,,,,,,,,,
1165,44723,neutral,,,,,,,,,,
1166,44722,neutral,,,,,,,,,,
1167,44721,neutral,1,,,,,,,,,
1168,44720,neutral,,,,,,,,,,
1169,44719,neutral,,,,,,,,,,
1170,44718,neutral,,,,,,,,,,
1171,44717,negative,,,,,,,,,,
1172,44716,neutral,1,,,,,,,,,
1173,44715,neutral,,,,,,,,,,
1174,44714,neutral,,,,,,,,,,
1175,44713,neutral,1,,,,,,,,,
1176,44712,neutral,,,,,,,,,,
1177,44711,neutral,,,,,,,,,,
1178,44710,negative,,,,,,,,,,
1179,44709,neutral,,,,,,,,,,
1180,44708,neutral,,,,,,,,,,
1181,44707,neutral,,,,,,,,,,
1182,44706,neutral,,,,,,,,,,
1183,44705,neutral,,,,,,,,,,
1184,44704,neutral,,,,,,,,,,
1185,44703,neutral,1,,,,,,,,,
1186,44702,negative,1,,,,,,,,,
1187,44701,neutral,,,,,,,,,,
1188,44700,neutral,,,,,,,,,,
1189,44699,neutral,,,,,,,,,,
1190,44698,neutral,,,,,,,,,,
1191,44697,neutral,1,,,,,,,,,
1192,44696,neutral,,,,,,,,,,
1193,44695,neutral,1,,,,,,,,,
1194,44694,negative,,,,,,,,,,
1195,44693,neutral,,,,,,,,,,
1196,44692,negative,,,1,,,,1,1,,
1197,44691,neutral,,,,,,,,,,
1198,44690,neutral,,,,,,,,,,
1199,44689,neutral,,,,,,,,,,
1200,44688,neutral,,,,,,,,,,
1201,44687,neutral,,,,,,,,,,
1202,44686,neutral,,,,,,,,,,
1203,44685,neutral,,,,,,,,,,
1204,44684,neutral,,,,,,,,,,
1205,44683,positive,1,,,,,,1,1,1,
1206,44682,neutral,,,,,,,,,,
1207,44681,neutral,,,,,,,,,,
1208,44598,neutral,,,,,,,,,,
1209,44679,neutral,,,,,,,,,,
1210,44678,neutral,,,,,,,,,,
1211,44677,positive,1,,,,,,1,1,,
1212,44676,neutral,,,,,,,,,,
1213,44675,positive,,,,,,,,,,
1214,44674,neutral,,,,,,,,,,
1215,44673,neutral,,,,,,,,,,
1216,44672,neutral,,,,,,,,,,
1217,44671,neutral,,,,,,,,,,
1218,44670,negative,,,1,,,,,,,
1219,44669,neutral,,,,,,,,,,
1220,44668,neutral,,,,,,,,,,
1221,44667,neutral,,,,,,,,,,
1222,44666,neutral,,,,,,,,,,
1223,44665,neutral,,,,,,,,,,
1224,44664,neutral,,,,,,,,,,
1225,44663,negative,,,,,,,1,,,
1226,44662,neutral,,,,,,,,,,
1227,44661,neutral,,,,,,,,,,
1228,44314,neutral,,,,,,,,,,
1229,44660,neutral,,,,,,,,,,
1230,44659,neutral,,,,,,,,,,
1231,44658,neutral,,,,,,,,,,
1232,44657,positive,1,,,,,,1,1,1,
1233,44656,neutral,,,,,,,,,,
1234,44655,neutral,,,,,,,,,,
1235,44654,neutral,,,,,,,,,,
1236,44653,neutral,,,,,,,,,,
1237,44652,positive,1,,,,,,,,,
1238,44651,neutral,,,,,,,,,,
1239,44650,neutral,1,,,,,,,,,
1240,44649,neutral,,,,,,,,,,
1241,44648,neutral,,,,,,,,,,
1242,44647,neutral,,,,,,,,,,
1243,44646,negative,,,,,,,1,1,,
1244,44645,neutral,,,,,,,,,,
1245,44644,neutral,,,,,,,,,,
1246,44643,negative,,,,,,,,,,
1247,44642,negative,,,,,,,,,,
1248,44641,neutral,,,,,,,,,,
1249,44640,neutral,,,,,,,,,,
1250,44639,neutral,,,,,,,,,,
1251,44638,neutral,,,,,,,,,,
1252,44637,neutral,,,,,,,,,,
1253,44636,neutral,,,,,,,,,,
1254,44635,neutral,,,,,,,,,,
1255,44634,positive,1,,,,,,,1,1,
1256,44633,neutral,1,,,,,,,,,
1257,44632,neutral,,,,,,,,,,
1258,44631,neutral,,,,,,,,,,
1259,44630,negative,,,,,,,,,,
1260,44629,neutral,,,,,,,,,,
1261,44628,neutral,,,,,,,,,,
1262,44627,neutral,,,,,,,,,,
1263,44626,neutral,,,,,,,,,,
1264,44625,neutral,,,,,,,,,,
1265,44624,neutral,,,,,,,,,,
1266,44623,neutral,,,,,,,,,,
1267,44622,neutral,,,,,,,,,,
1268,44621,neutral,,,,,,,,,,
1269,44620,neutral,,,,,,,,,,
1270,44619,neutral,,,,,,,,,,
1271,44618,positive,1,,,,,,,1,1,
1272,44617,neutral,,,,,,,,,,
1273,44616,positive,1,,,,,,,1,,
1274,44615,neutral,,,,,,,,,,
1275,44614,neutral,,,,,,,,,,
1276,44613,neutral,1,,,,,,,,,
1277,44612,neutral,,,,,,,,,,
1278,44611,neutral,,,,,,,,,,
1279,44610,negative,,,,,,,,,,
1280,44609,neutral,1,,,,,,,1,,
1281,44608,neutral,1,,,,,,,,,
1282,44607,positive,1,,,,,,,,,
1283,44606,neutral,1,,,,,,,,,
1284,44605,neutral,,,,,,,,,,
1285,44604,neutral,,,,,,,,,,
1286,44603,positive,1,,,1,,1,,1,,1
1287,44602,neutral,,,,,,,,,,
1288,44601,neutral,,,,,,,,,,
1289,44600,neutral,,,,,,,,,,
1290,44599,neutral,,,,,,,,,,
1291,44597,neutral,,,,,,,,,,
1292,44596,neutral,,,,,,,,,,
1293,44595,neutral,1,,,,,,,,,
1294,44594,positive,1,,,,,,,,,
1295,44593,neutral,,,,,,,,,,
1296,44592,negative,,,,,,,,,,
1297,44591,negative,1,,,,,,,1,,1
1298,44590,neutral,1,,,,,,,,1,
1299,44589,neutral,,,,,,,,,,
1300,44588,neutral,,,,,,,,,,
1301,44587,neutral,,,,,,,,,,
1302,44586,neutral,,,,,,,,,,
1303,44585,neutral,,,,,,,,,,
1304,44584,neutral,,,,,,,,,,
1305,44583,neutral,1,,,,,,,,,
1306,44582,neutral,,,,,,,,,,
1307,44581,neutral,1,,,,,,,,,
1308,44580,neutral,,,,,,,,,,
1309,44579,neutral,,,,,,,,,,
1310,44578,neutral,,,,,,,,,,
1311,44577,neutral,,,,,,,,,,
1312,44576,neutral,,,,,,,,,,
1313,44575,neutral,,,,,,,,,,
1314,44574,neutral,,,,,,,,,,
1315,44573,neutral,,,,,,,,,,
1316,44572,neutral,,,,,,,,,,
1317,44571,neutral,,,,,,,,,,
1318,44570,neutral,,,,,,,,,,
1319,44569,neutral,,,,,,,,,,
1320,44568,neutral,,,,,,,,,,
1321,44567,neutral,,,,,,,,,,
1322,44566,neutral,,,,,,,,,,
1323,44565,negative,1,,,,,,,,,
1324,44564,negative,1,,,,,,,,,
1325,44563,neutral,,,,,,,,,,
1326,44562,negative,,,,,,,,,,
1327,44561,neutral,1,,,,,,,1,,
1328,44560,neutral,,,,,,,,,,
1329,44559,neutral,,,,,,,,,,
1330,44558,neutral,,,,,,,,,,
1331,44557,neutral,,,,,,,,,,
1332,44556,neutral,,,,,,,,,,
1333,44555,neutral,,,,,,,,,,
1334,44554,neutral,,,,,,,,,,
1335,44553,neutral,,,,,,,,,,
1336,44552,neutral,1,,,,,,,1,,
1337,44551,neutral,,,,,,,,,,
1338,44550,negative,1,,,,,,,,,
1339,44549,neutral,,,,,,,,,,
1340,44548,neutral,1,,1,,,,1,,1,
1341,44547,neutral,,,,,,,,,,
1342,44546,neutral,,,,,,,,,,
1343,44545,neutral,,,,,,,,,,
1344,44544,neutral,,,,,,,,,,
1345,44543,neutral,,,,,,,,,,
1346,44542,neutral,1,,,,,,,,,
1347,44541,neutral,,,,,,,,,,
1348,44540,negative,1,,,1,,,1,,,
1349,44539,neutral,1,,,,,,,,,
1350,44538,neutral,,,,,,,,,,
1351,44537,neutral,1,,,,,,,,,
1352,44536,neutral,,,,,,,,,,
1353,44535,neutral,,,,,,,,,,
1354,44534,neutral,,,,,,,,,,
1355,44533,neutral,,,,,,,,,,
1356,44532,neutral,,,,,,,,,,
1357,44531,neutral,,,,,,,,,,
1358,44530,neutral,,,,,,,,,,
1359,44529,negative,1,,,,,,,,,
1360,44528,neutral,1,,,,,,,1,,
1361,44527,neutral,,,,,,,,,,
1362,44526,neutral,,,,,,,,,,
1363,44525,neutral,1,,,,,,,,,
1364,44524,neutral,,,,,,,,,,
1365,44523,positive,1,,,,,,,1,1,
1366,44522,neutral,,,,,,,,,,
1367,44521,neutral,,,,,,,,,,
1368,44520,neutral,,,,,,,,,,
1369,44519,positive,,,,,,,,,,
1370,44518,neutral,,,,,,,,,,
1371,44517,neutral,,,,,,,,,,
1372,44516,neutral,1,,1,,1,,,1,,1
1373,44515,neutral,,,,,,,,,,
1374,44514,neutral,,,,,,,,,,
1375,44513,neutral,,,,,,,,,,
1376,44512,neutral,,,,,,,,,,
1377,44511,neutral,,,,,,,,,,
1378,44510,neutral,,,,,,,,,,
1379,44509,neutral,,,,,,,,,,
1380,44508,neutral,1,,,,,,,,,
1381,44507,neutral,,,,,,,,,,
1382,44506,negative,,,,,,,,,,
1383,44505,neutral,,,,,,,,,,
1384,44504,neutral,,,,,,,,,,
1385,44503,neutral,,,,,,,,,,
1386,44502,neutral,,,,,,,,,,
1387,44501,neutral,,,,,,,,,,
1388,44500,neutral,,,,,,,,,,
1389,44499,neutral,,,,,,,,,,
1390,44498,neutral,,,,,,,,,,
1391,44497,neutral,,,,,,,,,,
1392,44496,neutral,,,,,,,,,,
1393,44495,neutral,1,,,,,,,,,
1394,44494,neutral,1,,,,,,,,,
1395,44493,neutral,,,,,,,,,,
1396,44492,negative,,,,,,,,,,
1397,44491,negative,1,,1,,,,,,1,
1398,44490,neutral,,,,,,,,,,
1399,44489,neutral,,,,,,,,,,
1400,44488,neutral,,,,,,,,,,
1401,44487,neutral,,,,,,,,,1,
1402,44486,neutral,,,,,,,,,,
1403,44485,neutral,,,,,,,,,,
1404,44484,neutral,1,,,,,,1,,,
1405,44483,neutral,,,,,,,,,,
1406,44482,neutral,,,,,,,,,,
1407,44481,negative,,,,,,,,,,
1408,44480,neutral,,,,,,,,,,
1409,44479,neutral,,,,,,,,,,
1410,44478,negative,,,,,,,,,,
1411,40131,neutral,,,,,,,,,,
1412,44477,neutral,,,,,,,,,,
1413,44476,neutral,,,,,,,,,,
1414,44475,neutral,,,,,,,,,,
1415,44474,neutral,,,,,,,,,,
1416,44473,neutral,,,,,,,,,,
1417,44472,neutral,,,,,,,,,,
1418,44471,negative,1,,1,,,,1,1,1,
1419,44470,neutral,,,,,,,,,,
1420,44469,neutral,,,,,,,,,,
1421,44468,negative,,,,,,,,,,
1422,44467,neutral,1,,,,,,,,,
