post.uri,post.cid,post.author.did,post.author.handle,post.author.displayName,post.author.avatar,post.author.viewer.muted,post.author.viewer.blockedBy,post.author.labels,post.author.createdAt,post.record.$type,post.record.createdAt,post.record.embed.$type,post.record.embed.external.description,post.record.embed.external.thumb.$type,post.record.embed.external.thumb.ref.$link,post.record.embed.external.thumb.mimeType,post.record.embed.external.thumb.size,post.record.embed.external.title,post.record.embed.external.uri,post.record.facets,post.record.langs,post.record.text,post.embed.$type,post.embed.external.uri,post.embed.external.title,post.embed.external.description,post.embed.external.thumb,post.replyCount,post.repostCount,post.likeCount,post.quoteCount,post.indexedAt,post.viewer.threadMuted,post.viewer.embeddingDisabled,post.labels,reason.$type,reason.by.did,reason.by.handle,reason.by.displayName,reason.by.avatar,reason.by.viewer.muted,reason.by.viewer.blockedBy,reason.by.labels,reason.by.createdAt,reason.indexedAt,post.record.embed.images,post.embed.images,post.author.associated.chat.allowIncoming,post.record.embed.record.cid,post.record.embed.record.uri,post.embed.record.$type,post.embed.record.uri,post.embed.record.cid,post.embed.record.author.did,post.embed.record.author.handle,post.embed.record.author.displayName,post.embed.record.author.avatar,post.embed.record.author.viewer.muted,post.embed.record.author.viewer.blockedBy,post.embed.record.author.labels,post.embed.record.author.createdAt,post.embed.record.value.$type,post.embed.record.value.createdAt,post.embed.record.value.embed.$type,post.embed.record.value.embed.images,post.embed.record.value.facets,post.embed.record.value.langs,post.embed.record.value.text,post.embed.record.labels,post.embed.record.likeCount,post.embed.record.replyCount,post.embed.record.repostCount,post.embed.record.quoteCount,post.embed.record.indexedAt,post.embed.record.embeds
at://did:plc:e4im47sn5kpw4ljt2ookgwo3/app.bsky.feed.post/3lkd7gftr5k2w,bafyreiamrx32dpql5exvcwde2jw4lldcfw5k2y4wz64ir66hdzvxs4e7pq,did:plc:e4im47sn5kpw4ljt2ookgwo3,sophiepedder.bsky.social,Sophie Pedder,https://cdn.bsky.app/img/avatar/plain/did:plc:e4im47sn5kpw4ljt2ookgwo3/bafkreiemd76uh7hj2q75kmdldypakzqbrq42gsnvzpcfqgmp3czvjpmnxy@jpeg,False,False,[],2023-10-04T07:54:51.380Z,app.bsky.feed.post,2025-03-14T08:37:19.780Z,app.bsky.embed.external,Poland wants co-operation with France on a nuclear deterrent. That could take many forms,blob,bafkreidmransckhht3utujk3guv3tqgjma3o2x523oeitvy5ez7fk6dbcy,image/jpeg,486044.0,Europe thinks the unthinkable on a nuclear bomb,https://www.economist.com/international/2025/03/12/europe-thinks-the-unthinkable-on-a-nuclear-bomb,"[{'$type': 'app.bsky.richtext.facet', 'features': [{'$type': 'app.bsky.richtext.facet#mention', 'did': 'did:plc:mj5h6johygkjaoo3dg5q23lm'}], 'index': {'byteEnd': 196, 'byteStart': 177}}, {'features': [{'$type': 'app.bsky.richtext.facet#link', 'uri': 'https://www.economist.com/international/2025/03/12/europe-thinks-the-unthinkable-on-a-nuclear-bomb'}], 'index': {'byteEnd': 232, 'byteStart': 199}}]",['en'],"Everything you need to know about the European nuclear deterrence debate, and what options really lie ahead for Macron, Starmer, Merz, Tusk and other Europeans. By my colleague @shashj.bsky.social 

www.economist.com/internationa...",app.bsky.embed.external#view,https://www.economist.com/international/2025/03/12/europe-thinks-the-unthinkable-on-a-nuclear-bomb,Europe thinks the unthinkable on a nuclear bomb,Poland wants co-operation with France on a nuclear deterrent. That could take many forms,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:e4im47sn5kpw4ljt2ookgwo3/bafkreidmransckhht3utujk3guv3tqgjma3o2x523oeitvy5ez7fk6dbcy@jpeg,9,35,121,1,2025-03-14T08:37:23.150Z,False,False,[],app.bsky.feed.defs#reasonRepost,did:plc:mhzk3blh4pfxo3fqh2meowbb,economist.com,The Economist,https://cdn.bsky.app/img/avatar/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreihks2rloifplwgkbzn3dlnkud7bz2eaegnpn6qltfpnxxxot2mkuq@jpeg,False,False,[],2024-11-18T11:00:37.148Z,2025-03-14T20:58:45.548Z,,,following,,,,,,,,,,,,,,,,,,,,,,,,,,,
at://did:plc:xywusxnkbs2lro65vj6gksiu/app.bsky.feed.post/3lkdbxgvhbs2t,bafyreig4tarqeczxcc3iuznauxmrmbpxoraevucpcipe6ej2dvidqnaomu,did:plc:xywusxnkbs2lro65vj6gksiu,curr.bsky.social,Henry Curr,https://cdn.bsky.app/img/avatar/plain/did:plc:xywusxnkbs2lro65vj6gksiu/bafkreifsst62qrxmjz7g7uxurx3yodgx5lqqrupbkpfupgqdfom3vvunx4@jpeg,False,False,"[{'src': 'did:plc:xywusxnkbs2lro65vj6gksiu', 'uri': 'at://did:plc:xywusxnkbs2lro65vj6gksiu/app.bsky.actor.profile/self', 'cid': 'bafyreigxzr2xtteuaguvqqqb4mfe6mltcoelz55fpnovp3q63xhwt4gffy', 'val': '!no-unauthenticated', 'cts': '1970-01-01T00:00:00.000Z'}]",2023-10-09T08:12:30.579Z,app.bsky.feed.post,2025-03-14T09:22:38.795Z,app.bsky.embed.external,"For decades, officials have promised to raise economic growth. For decades, they have failed",blob,bafkreibkx2eram2shrwuqogk237kjudvaz5daxnx7wgsxhvfjko37vffc4,image/jpeg,757582.0,Aid cannot make poor countries rich,https://www.economist.com/finance-and-economics/2025/03/06/aid-cannot-make-poor-countries-rich,"[{'features': [{'$type': 'app.bsky.richtext.facet#link', 'uri': 'https://www.economist.com/finance-and-economics/2025/03/06/aid-cannot-make-poor-countries-rich'}], 'index': {'byteEnd': 219, 'byteStart': 186}}]",['en'],"About three quarters of aid spending goes on something that doesn't work: trying to make poor countries rich by spending money. Only a quarter is humanitarian relief and health funding

www.economist.com/finance-and-...",app.bsky.embed.external#view,https://www.economist.com/finance-and-economics/2025/03/06/aid-cannot-make-poor-countries-rich,Aid cannot make poor countries rich,"For decades, officials have promised to raise economic growth. For decades, they have failed",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:xywusxnkbs2lro65vj6gksiu/bafkreibkx2eram2shrwuqogk237kjudvaz5daxnx7wgsxhvfjko37vffc4@jpeg,2,6,18,1,2025-03-14T09:22:41.850Z,False,False,[],app.bsky.feed.defs#reasonRepost,did:plc:mhzk3blh4pfxo3fqh2meowbb,economist.com,The Economist,https://cdn.bsky.app/img/avatar/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreihks2rloifplwgkbzn3dlnkud7bz2eaegnpn6qltfpnxxxot2mkuq@jpeg,False,False,[],2024-11-18T11:00:37.148Z,2025-03-14T20:58:37.052Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
at://did:plc:psxf6wrijwkudvi2etmxsess/app.bsky.feed.post/3lkdpp6mpjk2e,bafyreid3k6t3ndpx5hchcej55opf46eyxqf3vn6lv3mjtz4aisrw2wcgp4,did:plc:psxf6wrijwkudvi2etmxsess,hern.bsky.social,Alex Hern,https://cdn.bsky.app/img/avatar/plain/did:plc:psxf6wrijwkudvi2etmxsess/bafkreieulvytbdyroyfz6yrsykd6dquhqnlfkxafybk4fwln6ivey4pz3m@jpeg,False,False,[],2023-05-04T15:29:57.477Z,app.bsky.feed.post,2025-03-14T13:28:34.070Z,app.bsky.embed.external,The old ways of ensuring safety are becoming increasingly irrelevant,blob,bafkreiaeho2igbrauefkfbeoyrtwyqr4oy6kmgyipyacexoknmcgvluuou,image/jpeg,545272.0,"With Manus, AI experimentation has burst into the open",https://www.economist.com/leaders/2025/03/13/with-manus-ai-experimentation-has-burst-into-the-open,"[{'features': [{'$type': 'app.bsky.richtext.facet#link', 'uri': 'https://www.economist.com/leaders/2025/03/13/with-manus-ai-experimentation-has-burst-into-the-open'}], 'index': {'byteEnd': 33, 'byteStart': 0}}]",['en'],"www.economist.com/leaders/2025... Dismissing Manus by noting that it's just an assemblage of off-the-shelf models and tools misses the point: now that you can push the frontier by assembling off the shelf models and tools, the ""AI safety"" conversation needs to change rapidly",app.bsky.embed.external#view,https://www.economist.com/leaders/2025/03/13/with-manus-ai-experimentation-has-burst-into-the-open,"With Manus, AI experimentation has burst into the open",The old ways of ensuring safety are becoming increasingly irrelevant,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:psxf6wrijwkudvi2etmxsess/bafkreiaeho2igbrauefkfbeoyrtwyqr4oy6kmgyipyacexoknmcgvluuou@jpeg,0,12,28,1,2025-03-14T13:28:36.145Z,False,False,[],app.bsky.feed.defs#reasonRepost,did:plc:mhzk3blh4pfxo3fqh2meowbb,economist.com,The Economist,https://cdn.bsky.app/img/avatar/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreihks2rloifplwgkbzn3dlnkud7bz2eaegnpn6qltfpnxxxot2mkuq@jpeg,False,False,[],2024-11-18T11:00:37.148Z,2025-03-14T20:52:04.353Z,,,following,,,,,,,,,,,,,,,,,,,,,,,,,,,
at://did:plc:psxf6wrijwkudvi2etmxsess/app.bsky.feed.post/3lkdqya5v2c2i,bafyreibvmrx3getgzavyblldaddo6sx6nxvwntiksztiu4rcuy5oztetwm,did:plc:psxf6wrijwkudvi2etmxsess,hern.bsky.social,Alex Hern,https://cdn.bsky.app/img/avatar/plain/did:plc:psxf6wrijwkudvi2etmxsess/bafkreieulvytbdyroyfz6yrsykd6dquhqnlfkxafybk4fwln6ivey4pz3m@jpeg,False,False,[],2023-05-04T15:29:57.477Z,app.bsky.feed.post,2025-03-14T13:51:31.413Z,app.bsky.embed.external,"But concerns over security, censorship and dependence on China remain",blob,bafkreid6gebyvf4oxkm4vpklfi42nnw7yort4dcb2fvincat7lqnmpsuru,image/jpeg,339848.0,Western companies are experimenting with DeepSeek,https://economist.com/business/2025/03/13/western-companies-are-experimenting-with-deepseek,,['en'],"DeepSeek is free, fast and still best in class. Geopolitics and censorship are making potential users cautious - but not putting them off entirely",app.bsky.embed.external#view,https://economist.com/business/2025/03/13/western-companies-are-experimenting-with-deepseek,Western companies are experimenting with DeepSeek,"But concerns over security, censorship and dependence on China remain",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:psxf6wrijwkudvi2etmxsess/bafkreid6gebyvf4oxkm4vpklfi42nnw7yort4dcb2fvincat7lqnmpsuru@jpeg,4,5,22,0,2025-03-14T13:51:33.646Z,False,False,[],app.bsky.feed.defs#reasonRepost,did:plc:mhzk3blh4pfxo3fqh2meowbb,economist.com,The Economist,https://cdn.bsky.app/img/avatar/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreihks2rloifplwgkbzn3dlnkud7bz2eaegnpn6qltfpnxxxot2mkuq@jpeg,False,False,[],2024-11-18T11:00:37.148Z,2025-03-14T20:51:54.553Z,,,following,,,,,,,,,,,,,,,,,,,,,,,,,,,
at://did:plc:hv44fkzpsbhlpsnh7d5ilt4r/app.bsky.feed.post/3lkdsg34h5s27,bafyreicemiknpb3g4iw756ltt5d3eht4pw36boab2euzeb2ihgqvya5axu,did:plc:hv44fkzpsbhlpsnh7d5ilt4r,tomgardner18.bsky.social,Tom Gardner,https://cdn.bsky.app/img/avatar/plain/did:plc:hv44fkzpsbhlpsnh7d5ilt4r/bafkreictnkxtwvce4t7faccfod2h4zarazwcwr34buxo7eyzv45ouzs6k4@jpeg,False,False,[],2024-11-15T14:28:49.829Z,app.bsky.feed.post,2025-03-14T14:17:09.627Z,app.bsky.embed.external,"It could merge with the one in neighbouring Sudan, to catastrophic effect",blob,bafkreihr42zxq5lo46jdjiofbqe5knjn2jqobdjnkuarwft6ktdhtutknq,image/jpeg,309863.0,Another civil war looms in South Sudan,https://www.economist.com/middle-east-and-africa/2025/03/13/another-civil-war-looms-in-south-sudan,"[{'features': [{'$type': 'app.bsky.richtext.facet#link', 'uri': 'https://www.economist.com/middle-east-and-africa/2025/03/13/another-civil-war-looms-in-south-sudan'}], 'index': {'byteEnd': 182, 'byteStart': 149}}]",['en'],"If the peace deal collapses, fighting could quickly engulf the country. Worse still, it could merge with Sudan’s civil war across the border 👇

www.economist.com/middle-east-...",app.bsky.embed.external#view,https://www.economist.com/middle-east-and-africa/2025/03/13/another-civil-war-looms-in-south-sudan,Another civil war looms in South Sudan,"It could merge with the one in neighbouring Sudan, to catastrophic effect",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:hv44fkzpsbhlpsnh7d5ilt4r/bafkreihr42zxq5lo46jdjiofbqe5knjn2jqobdjnkuarwft6ktdhtutknq@jpeg,0,5,13,0,2025-03-14T14:17:13.158Z,False,False,[],app.bsky.feed.defs#reasonRepost,did:plc:mhzk3blh4pfxo3fqh2meowbb,economist.com,The Economist,https://cdn.bsky.app/img/avatar/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreihks2rloifplwgkbzn3dlnkud7bz2eaegnpn6qltfpnxxxot2mkuq@jpeg,False,False,[],2024-11-18T11:00:37.148Z,2025-03-14T20:51:37.947Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
at://did:plc:fqg2krki2lw3b6rex2jtrkos/app.bsky.feed.post/3lke76nzo3s2y,bafyreicyeo457hyqrx4o7pgd5q3s3jlhxstkwvdlrasnkaa3aaewb3ost4,did:plc:fqg2krki2lw3b6rex2jtrkos,gavinjackson.bsky.social,Gavin Jackson,https://cdn.bsky.app/img/avatar/plain/did:plc:fqg2krki2lw3b6rex2jtrkos/bafkreihru5k6m5ymars2o44u4mx2ywsaaojy4wzgsnl3gt6ypukd527xlq@jpeg,False,False,[],2023-09-21T11:56:28.169Z,app.bsky.feed.post,2025-03-14T18:05:39.668Z,app.bsky.embed.external,"Nativists say that migrants raise house prices, cost money and undermine economic growth. Do they have a point?",blob,bafkreicfe6bv7xf5ozf4b3v26ltpmpm77yu4x474r6uwjhzyo6bdjbqp3u,image/jpeg,444076.0,Your guide to the new anti-immigration argument,https://www.economist.com/finance-and-economics/2025/03/13/your-guide-to-the-new-anti-immigration-argument,"[{'features': [{'$type': 'app.bsky.richtext.facet#link', 'uri': 'https://www.economist.com/finance-and-economics/2025/03/13/your-guide-to-the-new-anti-immigration-argument'}], 'index': {'byteEnd': 63, 'byteStart': 30}}]",['en'],"The new economics of nativism
www.economist.com/finance-and-...",app.bsky.embed.external#view,https://www.economist.com/finance-and-economics/2025/03/13/your-guide-to-the-new-anti-immigration-argument,Your guide to the new anti-immigration argument,"Nativists say that migrants raise house prices, cost money and undermine economic growth. Do they have a point?",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:fqg2krki2lw3b6rex2jtrkos/bafkreicfe6bv7xf5ozf4b3v26ltpmpm77yu4x474r6uwjhzyo6bdjbqp3u@jpeg,3,9,21,3,2025-03-14T18:05:43.449Z,False,False,[],app.bsky.feed.defs#reasonRepost,did:plc:mhzk3blh4pfxo3fqh2meowbb,economist.com,The Economist,https://cdn.bsky.app/img/avatar/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreihks2rloifplwgkbzn3dlnkud7bz2eaegnpn6qltfpnxxxot2mkuq@jpeg,False,False,[],2024-11-18T11:00:37.148Z,2025-03-14T20:50:47.458Z,,,following,,,,,,,,,,,,,,,,,,,,,,,,,,,
at://did:plc:bonfenuobglfiguxubvmcrow/app.bsky.feed.post/3lkeauyvqh22s,bafyreiaczmqodluopcjpzu66roeu6avibk72f7jvuuhu6sigbyqpjm6fqa,did:plc:bonfenuobglfiguxubvmcrow,dlknowles.bsky.social,Daniel Knowles,https://cdn.bsky.app/img/avatar/plain/did:plc:bonfenuobglfiguxubvmcrow/bafkreigl5mfuggdvn63fpjocu2okme2jhan6qtnzdnauns4qh3ch5x53ji@jpeg,False,False,[],2023-06-15T21:54:37.807Z,app.bsky.feed.post,2025-03-14T18:36:03.012Z,app.bsky.embed.external,But pulling some of those levers would be so damaging as to make them unusable,blob,bafkreifd3gmpuicn6rkl4ykhynmkdh4eeaxaklgczmakyn5gls4rb74rje,image/jpeg,547319.0,"If it comes to a stand-off, Europe has leverage over America",https://www.economist.com/briefing/2025/03/13/if-it-comes-to-a-stand-off-europe-has-leverage-over-america,"[{'features': [{'$type': 'app.bsky.richtext.facet#link', 'uri': 'https://www.economist.com/briefing/2025/03/13/if-it-comes-to-a-stand-off-europe-has-leverage-over-america'}], 'index': {'byteEnd': 217, 'byteStart': 184}}]",['en'],"The Economist's cover story this week is essentially a guide for how Europe could wage economic war on America if needed. Which for a publication as Atlantacist as us is uh, something
www.economist.com/briefing/202...
From The Economist",app.bsky.embed.external#view,https://www.economist.com/briefing/2025/03/13/if-it-comes-to-a-stand-off-europe-has-leverage-over-america,"If it comes to a stand-off, Europe has leverage over America",But pulling some of those levers would be so damaging as to make them unusable,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:bonfenuobglfiguxubvmcrow/bafkreifd3gmpuicn6rkl4ykhynmkdh4eeaxaklgczmakyn5gls4rb74rje@jpeg,4,21,68,1,2025-03-14T18:36:05.962Z,False,False,[],app.bsky.feed.defs#reasonRepost,did:plc:mhzk3blh4pfxo3fqh2meowbb,economist.com,The Economist,https://cdn.bsky.app/img/avatar/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreihks2rloifplwgkbzn3dlnkud7bz2eaegnpn6qltfpnxxxot2mkuq@jpeg,False,False,[],2024-11-18T11:00:37.148Z,2025-03-14T20:50:37.850Z,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,
at://did:plc:mhzk3blh4pfxo3fqh2meowbb/app.bsky.feed.post/3lkbq5b4os22k,bafyreideki7pvlhol7mbpgutgnpng556c64p5juxjhgafm6us3rlq74lne,did:plc:mhzk3blh4pfxo3fqh2meowbb,economist.com,The Economist,https://cdn.bsky.app/img/avatar/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreihks2rloifplwgkbzn3dlnkud7bz2eaegnpn6qltfpnxxxot2mkuq@jpeg,False,False,[],2024-11-18T11:00:37.148Z,app.bsky.feed.post,2025-03-13T18:31:06.957Z,app.bsky.embed.images,,,,,,,,"[{'features': [{'$type': 'app.bsky.richtext.facet#link', 'uri': 'https://econ.st/3FwcIEb'}], 'index': {'byteEnd': 137, 'byteStart': 122}}]",['en'],There is no point whingeing about Donald Trump’s frenetic foreign policy. America’s bullied allies need to toughen up econ.st/3FwcIEb,app.bsky.embed.images#view,,,,,12,16,103,7,2025-03-13T18:31:09.446Z,False,False,[],,,,,,,,,,,"[{'alt': '', 'aspectRatio': {'height': 1577, 'width': 1181}, 'image': {'$type': 'blob', 'ref': {'$link': 'bafkreifwp2vel4toykyprpqsl5mc4ipenqp54xgeyu7vwxhklcexmq2l44'}, 'mimeType': 'image/jpeg', 'size': 454071}}]","[{'thumb': 'https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreifwp2vel4toykyprpqsl5mc4ipenqp54xgeyu7vwxhklcexmq2l44@jpeg', 'fullsize': 'https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreifwp2vel4toykyprpqsl5mc4ipenqp54xgeyu7vwxhklcexmq2l44@jpeg', 'alt': '', 'aspectRatio': {'height': 1577, 'width': 1181}}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
at://did:plc:fidlfwaezwm2zmmszdfabgy2/app.bsky.feed.post/3lkbpa2ijcb2u,bafyreigpq37p7jvy5awi3vzqubat56rxxka45lhyt3iitr2tcw3bzya4sa,did:plc:fidlfwaezwm2zmmszdfabgy2,archiehall.bsky.social,Archie Hall,https://cdn.bsky.app/img/avatar/plain/did:plc:fidlfwaezwm2zmmszdfabgy2/bafkreic25qah6xbkwdduekek2y6wtj5kpnfztriopti5mygwnauijr4qli@jpeg,False,False,[],2023-11-21T08:06:50.899Z,app.bsky.feed.post,2025-03-13T18:14:46.885280Z,app.bsky.embed.external,Can the government get more people working without exposing the vulnerable?,blob,bafkreigoszktxaymk4egnbddbhxujqx5aci3bapb4yg3jwpk337linhbvu,image/webp,36732.0,Britain’s worklessness disaster,https://www.economist.com/britain/2025/03/13/britains-worklessness-disaster,"[{'features': [{'$type': 'app.bsky.richtext.facet#mention', 'did': 'did:plc:mhzk3blh4pfxo3fqh2meowbb'}], 'index': {'byteEnd': 202, 'byteStart': 188}}, {'features': [{'$type': 'app.bsky.richtext.facet#link', 'uri': 'https://www.economist.com/britain/2025/03/13/britains-worklessness-disaster'}], 'index': {'byteEnd': 292, 'byteStart': 260}}]",['en'],"Britain's rise in worklessness has been five-year slow-motion disaster. Not far off a million more people are out of work and not looking, versus 2019.

I wrote a chunky piece on this for @economist.com, but wanted to draw out a few specific bits here (🧵)

www.economist.com/britain/202...",app.bsky.embed.external#view,https://www.economist.com/britain/2025/03/13/britains-worklessness-disaster,Britain’s worklessness disaster,Can the government get more people working without exposing the vulnerable?,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:fidlfwaezwm2zmmszdfabgy2/bafkreigoszktxaymk4egnbddbhxujqx5aci3bapb4yg3jwpk337linhbvu@jpeg,3,8,23,0,2025-03-13T18:15:03.478Z,False,False,[],app.bsky.feed.defs#reasonRepost,did:plc:mhzk3blh4pfxo3fqh2meowbb,economist.com,The Economist,https://cdn.bsky.app/img/avatar/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreihks2rloifplwgkbzn3dlnkud7bz2eaegnpn6qltfpnxxxot2mkuq@jpeg,False,False,[],2024-11-18T11:00:37.148Z,2025-03-13T18:29:11.550Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
at://did:plc:kyw6ixvyu2ntuesu4waayf5n/app.bsky.feed.post/3ljrurnpbkk22,bafyreidjftn5ltlglgcucn25uuaizlbj36vbpxvshl36zrexvxtbsggthe,did:plc:kyw6ixvyu2ntuesu4waayf5n,sondreus.bsky.social,Sondre Ulvund Solstad,https://cdn.bsky.app/img/avatar/plain/did:plc:kyw6ixvyu2ntuesu4waayf5n/bafkreih7gb4lzpnktjhalmjqjmqhqx7ev6nruibwhnd5cz7rzr2dg6pe7y@jpeg,False,False,[],2023-10-05T12:23:24.876Z,app.bsky.feed.post,2025-03-07T11:11:30.410Z,app.bsky.embed.external,Russia is losing more troops than its opponent. That makes it a strange time for America to force an unequal peace on Ukraine,blob,bafkreicr3munccky555jnitgoexng7xi6zolrdzu4qdqj3kebk4n7ng3bi,image/jpeg,337190.0,How do Ukrainian soldier fatalities compare with Russia’s?,https://www.economist.com/graphic-detail/2025/03/06/how-do-ukrainian-soldier-fatalities-compare-with-russias,"[{'features': [{'$type': 'app.bsky.richtext.facet#link', 'uri': 'https://www.economist.com/graphic-detail/2025/03/06/how-do-ukrainian-soldier-fatalities-compare-with-russias'}], 'index': {'byteEnd': 220, 'byteStart': 187}}]",['en'],"In 2024, Russia seized less than half a percent of Ukrainian land at the cost of about 100,000 lives, new estimates of casualties and my calculations suggest. My take on the latest data:
www.economist.com/graphic-deta...",app.bsky.embed.external#view,https://www.economist.com/graphic-detail/2025/03/06/how-do-ukrainian-soldier-fatalities-compare-with-russias,How do Ukrainian soldier fatalities compare with Russia’s?,Russia is losing more troops than its opponent. That makes it a strange time for America to force an unequal peace on Ukraine,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:kyw6ixvyu2ntuesu4waayf5n/bafkreicr3munccky555jnitgoexng7xi6zolrdzu4qdqj3kebk4n7ng3bi@jpeg,2,22,50,1,2025-03-07T11:11:33.751Z,False,False,[],app.bsky.feed.defs#reasonRepost,did:plc:mhzk3blh4pfxo3fqh2meowbb,economist.com,The Economist,https://cdn.bsky.app/img/avatar/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreihks2rloifplwgkbzn3dlnkud7bz2eaegnpn6qltfpnxxxot2mkuq@jpeg,False,False,[],2024-11-18T11:00:37.148Z,2025-03-13T12:43:40.452Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
at://did:plc:kyw6ixvyu2ntuesu4waayf5n/app.bsky.feed.post/3lkawa6rjnc2o,bafyreih6i5eq7yqntqux55eosjkvx2znly5knze2bsqtezfupewalvi4qy,did:plc:kyw6ixvyu2ntuesu4waayf5n,sondreus.bsky.social,Sondre Ulvund Solstad,https://cdn.bsky.app/img/avatar/plain/did:plc:kyw6ixvyu2ntuesu4waayf5n/bafkreih7gb4lzpnktjhalmjqjmqhqx7ev6nruibwhnd5cz7rzr2dg6pe7y@jpeg,False,False,[],2023-10-05T12:23:24.876Z,app.bsky.feed.post,2025-03-13T10:47:27.889Z,app.bsky.embed.external,Our poll of Ukrainians shows a surprising shift in the president’s ratings,blob,bafkreib4ina2udt7v4zedpi5qlkq4o6f2lzgs5xyvvj6ugzgle4zx7hafa,image/jpeg,967003.0,Is Zelensky a disliked dictator or a popular hero?,https://www.economist.com/europe/2025/03/12/is-zelensky-a-disliked-dictator-or-a-popular-hero,"[{'features': [{'$type': 'app.bsky.richtext.facet#link', 'uri': 'https://www.economist.com/europe/2025/03/12/is-zelensky-a-disliked-dictator-or-a-popular-hero'}], 'index': {'byteEnd': 267, 'byteStart': 234}}, {'$type': 'app.bsky.richtext.facet', 'features': [{'$type': 'app.bsky.richtext.facet#mention', 'did': 'did:plc:f36yyafwdm4vyr3sf23owygt'}], 'index': {'byteEnd': 297, 'byteStart': 272}}]",['en'],"Our poll of Ukraine is now in (N=1000). Mr Zelensky approval at >70%, very few want elections before peace. But also suggests 58% will not want Ukraine to concede territory, and that many also expect the war to end within the year ->
www.economist.com/europe/2025/... by  @olliecarroll.bsky.social",app.bsky.embed.external#view,https://www.economist.com/europe/2025/03/12/is-zelensky-a-disliked-dictator-or-a-popular-hero,Is Zelensky a disliked dictator or a popular hero?,Our poll of Ukrainians shows a surprising shift in the president’s ratings,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:kyw6ixvyu2ntuesu4waayf5n/bafkreib4ina2udt7v4zedpi5qlkq4o6f2lzgs5xyvvj6ugzgle4zx7hafa@jpeg,23,141,608,9,2025-03-13T10:47:30.448Z,False,False,[],app.bsky.feed.defs#reasonRepost,did:plc:mhzk3blh4pfxo3fqh2meowbb,economist.com,The Economist,https://cdn.bsky.app/img/avatar/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreihks2rloifplwgkbzn3dlnkud7bz2eaegnpn6qltfpnxxxot2mkuq@jpeg,False,False,[],2024-11-18T11:00:37.148Z,2025-03-13T12:43:34.657Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
